,name,xP,bps,creativity,ict_index,influence,opponent_team,threat,total_points,was_home
6465,Eric Garcia,0.0,0,0.0,0.0,0.0,13,0.0,0,0
6466,Tyrone Mings,3.3,25,1.7,2.8,24.6,20,2.0,8,0
6468,Thiago Thiago,2.7,14,1.2,2.1,20.2,7,0.0,1,0
6469,Ben Gibson,0.0,0,0.0,0.0,0.0,1,0.0,0,0
6470,Mamadou Sakho,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
6471,Alfie Mawson,0.0,0,0.0,0.0,0.0,11,0.0,0,1
6477,Denis Odoi,-1.5,0,0.0,0.0,0.0,11,0.0,0,1
6486,Timothy Castagne,0.1,0,0.0,0.0,0.0,3,0.0,0,1
6489,Sam Woods,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
6493,Daniel Amartey,0.1,0,0.0,0.0,0.0,3,0.0,0,1
6495,Teden Mengi,-0.5,0,0.0,0.0,0.0,12,0.0,0,1
6496,Paul Dummett,0.0,0,0.0,0.0,0.0,18,0.0,0,1
6497,Benjamin Mendy,5.5,0,0.0,0.0,0.0,13,0.0,0,0
6500,Juan Foyth,0.0,0,0.0,0.0,0.0,6,0.0,0,0
6502,Chris Smalling,0.0,0,0.0,0.0,0.0,12,0.0,0,1
6507,Ben Johnson,0.5,3,0.3,0.0,0.0,10,0.0,1,0
6511,Cedric Kipre,-0.5,0,0.0,0.0,0.0,14,0.0,0,0
6514,Andreas Christensen,0.5,0,0.0,0.0,0.0,7,0.0,0,0
6516,Tariq Lamptey,-0.5,0,0.0,0.0,0.0,9,0.0,0,0
6517,Robin Koch,0.0,0,0.0,0.0,0.0,19,0.0,0,1
6520,Fernando Marçal,1.0,12,2.2,1.1,8.6,2,0.0,2,1
6521,César Azpilicueta,0.5,0,0.0,0.0,0.0,7,0.0,0,0
6522,Joachim Andersen,-0.3,5,0.1,1.0,10.0,11,0.0,1,1
6523,Matt Targett,2.0,20,11.3,3.5,21.6,20,2.0,5,0
6528,Joseph Gomez,0.0,0,0.0,0.0,0.0,8,0.0,0,0
6532,Scott Dann,0.0,0,0.0,0.0,0.0,17,0.0,0,1
6533,Ainsley Maitland-Niles,1.5,6,10.9,1.6,4.6,4,0.0,1,1
6534,Kieran Gibbs,-0.3,9,1.7,1.1,7.2,14,2.0,1,0
6536,Stuart Dallas,3.8,19,14.3,3.2,17.6,19,0.0,1,1
6538,Sead Kolasinac,0.8,0,0.0,0.0,0.0,4,0.0,0,1
6539,Arthur Masuaku,0.6,0,0.0,0.0,0.0,10,0.0,0,0
6541,DeAndre Yedlin,0.8,3,0.0,0.2,2.0,18,0.0,1,1
6544,Luke Shaw,1.7,36,29.3,4.8,18.8,12,0.0,9,1
6549,Kean Bryan,1.0,0,0.0,0.0,0.0,16,0.0,0,0
6551,Kurt Zouma,5.7,13,22.2,7.3,31.6,7,19.0,2,0
6552,Mason Holgate,1.5,23,0.8,2.3,22.0,5,0.0,6,1
6555,Ben Davies,1.3,2,0.9,0.2,0.8,6,0.0,1,0
6557,Charlie Taylor,2.8,24,1.3,3.3,13.8,1,18.0,6,0
6559,Cyrus Christie,0.0,0,0.0,0.0,0.0,11,0.0,0,1
6562,Willy Boly,0.8,0,0.0,0.0,0.0,2,0.0,0,1
6566,Matthew Clarke,0.0,0,0.0,0.0,0.0,9,0.0,0,0
6573,João Pedro Cavaco Cancelo,3.7,23,17.9,3.4,12.4,13,4.0,6,0
6577,Chris Basham,1.5,6,2.0,1.8,13.8,16,2.0,1,0
6582,Rúben Gonçalo Silva Nascimento Vinagre,0.0,0,0.0,0.0,0.0,2,0.0,0,1
6584,Ricardo Domingos Barbosa Pereira,0.0,0,0.0,0.0,0.0,3,0.0,0,1
6585,Joe Rodon,2.5,0,0.0,0.0,0.0,6,0.0,0,0
6586,Jack Stephens,0.0,0,0.0,0.0,0.0,15,0.0,0,1
6588,Matthew Cash,3.0,20,10.9,2.2,9.4,20,2.0,5,0
6595,Emerson Palmieri dos Santos,0.7,0,0.0,0.0,0.0,7,0.0,0,0
6596,Luke Thomas,0.5,0,0.0,0.0,0.0,3,0.0,0,1
6597,Federico Fernández,1.8,0,0.0,0.0,0.0,18,0.0,0,1
6600,James Tarkowski,2.5,24,0.0,3.5,24.0,1,11.0,6,0
6604,Rhys Williams,1.5,0,0.0,0.0,0.0,8,0.0,0,0
6607,Nathaniel Clyne,2.0,11,0.9,1.0,9.0,17,0.0,2,1
6609,Lewis Dunk,1.0,14,1.3,2.3,13.4,9,8.0,1,0
6610,Ahmed El Mohamady,0.3,0,0.0,0.0,0.0,20,0.0,0,0
6611,Ryan Bennett,0.0,0,0.0,0.0,0.0,2,0.0,0,1
6615,Ezri Konsa Ngoyo,4.7,19,0.4,1.5,10.2,20,4.0,5,0
6618,Marcos Alonso,0.5,0,0.0,0.0,0.0,7,0.0,0,0
6624,Jimmy Dunne,-1.0,0,0.0,0.0,0.0,1,0.0,0,0
6627,Gabriel Magalhães,5.2,7,0.3,4.5,19.0,4,26.0,2,1
6629,Enda Stevens,0.0,4,16.1,2.8,9.8,16,2.0,0,0
6634,Dan Burn,-0.3,7,15.1,2.7,11.8,9,0.0,0,0
6635,Conor Townsend,0.0,0,0.0,0.0,0.0,14,0.0,0,0
6638,Aaron Wan-Bissaka,3.7,25,1.0,2.2,20.8,12,0.0,6,1
6640,Kyle Bartley,1.5,0,0.0,0.0,0.0,14,0.0,0,0
6642,Harry Maguire,3.0,21,0.6,2.9,24.6,12,4.0,5,1
6643,Jake Vokins,0.0,0,0.0,0.0,0.0,15,0.0,0,1
6645,Eric Bailly,-0.5,0,0.0,0.0,0.0,12,0.0,0,1
6651,Ki-Jana Hoever,0.0,0,0.0,0.0,0.0,2,0.0,0,1
6654,Ezgjan Alioski,4.0,4,15.5,2.4,8.2,19,0.0,0,1
6655,Kayne Ramsay,0.0,0,0.0,0.0,0.0,15,0.0,0,1
6659,Timothy Fosu-Mensah,-0.5,0,0.0,0.0,0.0,12,0.0,0,1
6669,Ciaran Clark,3.5,17,10.4,3.8,25.2,18,2.0,2,1
6670,Benjamin Chilwell,5.3,8,6.1,1.7,8.6,7,2.0,2,0
6673,Rúben Santos Gato Alves Dias,5.0,25,0.8,1.4,13.0,13,0.0,6,0
6674,Wesley Fofana,3.0,31,1.8,3.3,31.4,3,0.0,6,1
6678,Ahmed El-Sayed Hegazy,0.0,0,0.0,0.0,0.0,14,0.0,0,0
6680,Bobby Thomas,-1.0,0,0.0,0.0,0.0,1,0.0,0,0
6687,Ryan Fredericks,0.0,0,0.0,0.0,0.0,10,0.0,0,0
6690,David Luiz Moreira Marinho,0.8,0,0.0,0.0,0.0,4,0.0,0,1
6694,Ryan Inniss,0.0,0,0.0,0.0,0.0,17,0.0,0,1
6699,Phil Jones,0.0,0,0.0,0.0,0.0,12,0.0,0,1
6700,Ryan Sessegnon,0.0,0,0.0,0.0,0.0,6,0.0,0,0
6704,Liam Cooper,3.0,20,0.9,3.0,23.2,19,6.0,1,1
6706,Kortney Hause,0.0,0,0.0,0.0,0.0,20,0.0,0,0
6707,Oliver Casey,0.0,0,0.0,0.0,0.0,19,0.0,0,1
6710,Matthew Lowton,2.8,28,1.6,2.5,23.8,1,0.0,8,0
6717,Héctor Bellerín,3.8,14,39.6,6.8,16.8,4,12.0,1,1
6719,Cédric Soares,1.0,0,0.0,0.0,0.0,4,0.0,0,1
6729,Tosin Adarabioyo,-0.3,12,10.3,4.6,27.6,11,8.0,2,1
6731,Jannik Vestergaard,4.8,28,1.1,2.9,18.2,15,10.0,7,1
6732,Martin Kelly,0.0,0,0.0,0.0,0.0,17,0.0,0,1
6743,Frédéric Guilbert,0.0,0,0.0,0.0,0.0,20,0.0,0,0
6746,James Tomkins,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
6747,Shkodran Mustafi,1.0,0,0.0,0.0,0.0,4,0.0,0,1
6748,Lucas Digne,0.0,0,0.0,0.0,0.0,5,0.0,0,1
6751,Andrew Robertson,7.0,17,29.0,5.2,15.2,8,8.0,2,0
6760,Ben Godfrey,2.5,26,1.0,1.5,14.2,5,0.0,7,1
6762,Mohammed Salisu,0.0,0,0.0,0.0,0.0,15,0.0,0,1
6763,Nicolás Otamendi,0.0,0,0.0,0.0,0.0,13,0.0,0,0
6769,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,11,0.0,0,1
6770,Michael Keane,2.3,23,0.1,3.6,18.0,5,18.0,6,1
6776,Aaron Cresswell,3.8,24,29.3,6.3,33.2,10,0.0,5,0
6777,Ryan Bertrand,2.8,26,6.8,1.8,11.6,15,0.0,6,1
6780,Romain Saïss,0.5,14,0.2,4.1,24.0,2,17.0,2,1
6784,Martín Montoya,0.0,0,0.0,0.0,0.0,9,0.0,0,0
6785,Rob Holding,3.2,12,0.6,3.2,18.0,4,13.0,2,1
6787,Jonjoe Kenny,-0.3,2,1.0,0.2,1.0,5,0.0,1,1
6788,Calum Chambers,1.0,0,0.0,0.0,0.0,4,0.0,0,1
6790,Matt Doherty,0.5,0,0.0,0.0,0.0,6,0.0,0,0
6792,Phil Jagielka,0.2,15,0.7,1.3,12.2,16,0.0,1,0
6799,Jonny Evans,2.3,25,0.3,1.1,10.8,3,0.0,5,1
6801,Ola Aina,0.0,13,10.3,3.0,19.8,11,0.0,2,1
6808,Lee Peltier,-1.5,0,0.3,0.1,0.2,12,0.0,0,0
6813,Anthony Driscoll-Glennon,-0.5,0,0.0,0.0,0.0,2,0.0,0,0
6818,Oskar Buur,-0.5,0,0.0,0.0,0.0,5,0.0,0,1
6819,Kieran Tierney,2.7,10,11.0,1.9,8.4,16,0.0,2,1
6820,José Diogo Dalot Teixeira,0.0,0,0.0,0.0,0.0,15,0.0,0,0
6821,James Bree,0.0,0,0.0,0.0,0.0,4,0.0,0,1
6822,Branislav Ivanovic,-0.1,0,0.0,0.0,0.0,12,0.0,0,0
6824,Max Lowe,0.3,0,0.0,0.0,0.0,13,0.0,0,1
6825,Brandon Williams,0.7,0,0.0,0.0,0.0,15,0.0,0,0
6828,Aymeric Laporte,1.7,0,0.0,0.0,0.0,18,0.0,0,1
6835,William Saliba,0.5,0,0.0,0.0,0.0,16,0.0,0,1
6836,Pascal Struijk,0.0,0,0.0,0.0,0.0,14,0.0,0,1
6838,Gary Cahill,1.0,0,0.0,0.0,0.0,19,0.0,0,0
6839,Joel Ward,1.2,31,29.9,7.1,38.8,19,2.0,6,0
6841,Toby Alderweireld,2.5,17,10.0,3.6,26.2,11,0.0,1,0
6842,Joe Bryan,-0.1,0,0.0,0.0,0.0,3,0.0,0,1
6846,Luke Ayling,2.8,19,11.8,5.4,24.2,14,18.0,1,1
6849,Neil Taylor,0.5,0,0.0,0.0,0.0,4,0.0,0,1
6851,Tyrick Mitchell,0.0,0,0.0,0.0,0.0,19,0.0,0,0
6852,Neco Williams,2.1,0,0.0,0.0,0.0,17,0.0,0,1
6855,Ethan Ampadu,0.3,18,30.2,5.4,24.0,13,0.0,1,1
6856,Çaglar Söyüncü,0.0,0,0.0,0.0,0.0,7,0.0,0,1
6864,Craig Dawson,0.0,0,0.0,0.0,0.0,6,0.0,0,1
6866,Kyle Walker-Peters,2.9,16,16.1,3.5,10.6,1,8.0,2,0
6868,Rayan Ait Nouri,0.1,0,0.0,0.0,0.0,5,0.0,0,1
6869,Joel Matip,3.5,0,0.0,0.0,0.0,17,0.0,0,1
6873,Fernando Luiz Rosa,2.7,0,0.0,0.0,0.0,18,0.0,0,1
6874,Fabián Balbuena,2.2,0,0.0,0.0,0.0,6,0.0,0,1
6876,Eric Dier,3.9,10,0.0,2.7,20.4,11,7.0,1,0
6880,Trent Alexander-Arnold,1.5,17,28.4,5.2,14.0,17,10.0,2,1
6882,Niels Nkounkou,-0.5,0,0.0,0.0,0.0,9,0.0,0,0
6883,Sokratis Papastathopoulos,0.0,0,0.0,0.0,0.0,16,0.0,0,1
6885,John Stones,5.5,0,0.0,0.0,0.0,18,0.0,0,1
6886,Jonathan Castro Otto,0.0,0,0.0,0.0,0.0,5,0.0,0,1
6887,Kelland Watts,0.0,0,0.0,0.0,0.0,10,0.0,0,0
6898,Tim Ream,-0.5,0,0.0,0.0,0.0,3,0.0,0,1
6899,Reece James,4.7,11,23.1,4.7,12.6,20,11.0,1,0
6901,Davinson Sánchez,-0.5,0,0.0,0.0,0.0,11,0.0,0,0
6905,Jamal Lewis,2.0,9,0.7,1.2,9.6,10,2.0,0,0
6906,Japhet Tanganga,0.0,0,0.0,0.0,0.0,11,0.0,0,0
6907,Patrick van Aanholt,2.4,13,12.8,2.7,8.2,19,6.0,2,0
6908,Jamaal Lascelles,0.1,0,0.0,0.0,0.0,10,0.0,0,0
6913,Issa Diop,0.4,15,0.3,2.0,19.4,6,0.0,2,1
6914,John Egan,0.5,9,0.1,2.1,13.2,13,8.0,0,1
6916,Angelo Ogbonna,5.8,11,0.7,1.4,13.0,6,0.0,2,1
6917,Virgil van Dijk,0.0,0,0.0,0.0,0.0,17,0.0,0,1
6918,Darnell Furlong,2.1,7,0.1,0.9,4.4,12,4.0,2,0
6920,Victor Lindelöf,4.5,23,10.5,4.9,38.4,15,0.0,4,0
6921,Dara O'Shea,-0.7,12,0.1,3.6,35.4,12,0.0,2,0
6923,Yerry Mina,2.5,22,0.3,5.4,16.2,9,37.0,6,0
6924,Nathan Aké,1.7,8,4.1,2.0,14.0,18,2.0,1,1
6925,Nathaniel Phillips,0.9,0,0.0,0.0,0.0,17,0.0,0,1
6928,Jarrad Branthwaite,-0.5,0,0.0,0.0,0.0,9,0.0,0,0
6929,Nathan Ferguson,0.0,0,0.0,0.0,0.0,19,0.0,0,0
6930,Javier Manquillo,1.8,0,0.0,0.0,0.0,10,0.0,0,0
6933,James Justin,3.5,16,26.9,4.1,12.2,7,2.0,1,1
6934,Antonio Rüdiger,1.7,0,0.0,0.0,0.0,20,0.0,0,0
6935,Konstantinos Tsimikas,0.0,0,0.0,0.0,0.0,17,0.0,0,1
6941,Wes Morgan,0.5,0,0.0,0.0,0.0,7,0.0,0,1
6944,Christian Fuchs,2.1,8,2.7,1.2,7.6,7,2.0,0,1
6945,Max Kilman,0.1,0,0.0,0.0,0.0,5,0.0,0,1
6950,Michael Hector,-0.5,0,0.0,0.0,0.0,3,0.0,0,1
6955,Axel Tuanzebe,0.5,0,0.0,0.0,0.0,15,0.0,0,0
6956,Conor Coady,0.5,14,0.0,2.7,25.6,5,1.0,2,1
6961,Fabian Schär,0.5,0,0.0,0.0,0.0,10,0.0,0,0
6965,Florian Lejeune,0.0,0,0.0,0.0,0.0,10,0.0,0,0
6967,Sergio Reguilón,3.5,4,0.0,0.5,3.2,11,2.0,1,0
6968,Cameron Carter-Vickers,0.0,0,0.0,0.0,0.0,11,0.0,0,0
6970,Marcos Rojo,0.4,0,0.0,0.0,0.0,15,0.0,0,0
6979,Jack O'Connell,0.0,0,0.0,0.0,0.0,13,0.0,0,1
6980,Pablo Marí,0.5,0,0.0,0.0,0.0,16,0.0,0,1
6983,Fikayo Tomori,0.5,0,0.0,0.0,0.0,20,0.0,0,0
6988,Kyle Walker,5.1,3,2.7,1.6,1.0,18,12.0,1,1
6992,Filip Benkovic,0.0,0,0.0,0.0,0.0,7,0.0,0,1
6994,Diego Llorente,0.0,0,0.0,0.0,0.0,14,0.0,0,1
6996,Antonee Robinson,1.5,28,22.9,4.7,19.6,3,4.0,5,1
6999,Joël Veltman,1.5,2,0.5,0.0,0.0,8,0.0,1,0
7000,Jayden Bogle,-0.5,0,0.0,0.0,0.0,13,0.0,0,1
7001,Kenny Tete,0.0,0,0.0,0.0,0.0,3,0.0,0,1
7005,Adam Webster,2.7,24,11.8,3.3,15.6,8,6.0,6,0
7006,Shane Duffy,0.0,0,0.0,0.0,0.0,8,0.0,0,0
7010,Kevin Long,-0.5,0,0.0,0.0,0.0,2,0.0,0,0
7012,Danny Rose,0.0,0,0.0,0.0,0.0,11,0.0,0,0
7014,Alex Nicolao Telles,3.1,14,27.3,4.6,19.0,15,0.0,1,0
7017,Jack Robinson,-0.3,6,2.8,1.0,7.2,13,0.0,0,1
7018,Seamus Coleman,0.0,0,0.0,0.0,0.0,9,0.0,0,0
7020,Oluwasemilogo Adesewo Ibidapo Ajayi,1.3,20,0.0,2.6,21.8,12,4.0,5,0
7026,Erik Pieters,0.1,3,0.0,0.0,0.0,2,0.0,1,0
7031,Nélson Cabral Semedo,0.5,12,3.2,4.1,25.0,5,13.0,1,1
7032,Serge Aurier,3.9,12,0.3,3.1,30.8,11,0.0,1,0
7034,Ben White,2.7,25,1.8,2.2,18.2,8,2.0,6,0
7036,George Baldock,0.9,13,16.0,3.1,12.6,13,2.0,1,1
7037,Terence Kongolo,0.0,0,0.0,0.0,0.0,3,0.0,0,1
7038,Bernardo Fernandes da Silva Junior,0.5,0,0.0,0.0,0.0,8,0.0,0,0
7041,Ben Mee,3.7,19,0.2,3.1,13.8,2,17.0,6,0
7042,Yan Valery,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
7044,Oleksandr Zinchenko,0.0,0,0.0,0.0,0.0,18,0.0,0,1
7050,Vladimir Coufal,3.8,39,67.1,12.1,52.0,6,2.0,8,1
7056,Bjorn Engels,0.5,0,0.0,0.0,0.0,4,0.0,0,1
7057,Maxime Le Marchand,-0.5,0,0.0,0.0,0.0,3,0.0,0,1
7058,Emil Krafth,0.5,8,0.1,1.3,12.8,10,0.0,0,0
7066,Jan Bednarek,4.5,14,1.9,2.4,21.8,1,0.0,1,0
7068,Leif Davis,0.0,0,0.0,0.0,0.0,14,0.0,0,1
7069,Barry Douglas,0.0,0,0.0,0.0,0.0,14,0.0,0,1
7070,Phil Bardsley,-0.4,0,0.0,0.0,0.0,2,0.0,0,0
7072,Eric Garcia,0.0,0,0.0,0.0,0.0,18,0.0,0,1
7073,Tyrone Mings,4.5,22,20.5,4.2,11.6,4,10.0,6,1
7075,Thiago Thiago,2.5,15,0.8,3.2,29.4,20,2.0,1,0
7076,Ben Gibson,0.0,0,0.0,0.0,0.0,2,0.0,0,0
7077,Mamadou Sakho,0.0,0,0.0,0.0,0.0,19,0.0,0,0
7078,Alfie Mawson,0.0,0,0.0,0.0,0.0,3,0.0,0,1
7084,Denis Odoi,-0.5,0,0.0,0.0,0.0,3,0.0,0,1
7093,Timothy Castagne,0.1,0,0.0,0.0,0.0,7,0.0,0,1
7096,Sam Woods,0.0,0,0.0,0.0,0.0,19,0.0,0,0
7100,Daniel Amartey,0.1,0,0.0,0.0,0.0,7,0.0,0,1
7102,Teden Mengi,0.5,0,0.0,0.0,0.0,15,0.0,0,0
7103,Paul Dummett,0.0,0,0.0,0.0,0.0,10,0.0,0,0
7104,Benjamin Mendy,5.9,14,5.3,1.7,6.0,18,6.0,2,1
7107,Juan Foyth,0.0,0,0.0,0.0,0.0,11,0.0,0,0
7109,Chris Smalling,0.0,0,0.0,0.0,0.0,15,0.0,0,0
7114,Ben Johnson,0.4,0,0.0,0.0,0.0,6,0.0,0,1
7118,Cedric Kipre,-1.5,0,0.0,0.0,0.0,12,0.0,0,0
7121,Andreas Christensen,0.5,0,0.0,0.0,0.0,20,0.0,0,0
7123,Tariq Lamptey,1.3,22,2.4,0.4,0.0,8,2.0,6,0
7124,Robin Koch,0.0,0,0.0,0.0,0.0,14,0.0,0,1
7127,Fernando Marçal,0.7,13,12.9,3.2,19.0,5,0.0,2,1
7128,César Azpilicueta,0.5,0,0.0,0.0,0.0,20,0.0,0,0
7129,Joachim Andersen,2.1,29,0.4,2.7,26.4,3,0.0,8,1
7130,Matt Targett,3.5,20,12.5,2.4,7.0,4,4.0,6,1
7135,Joseph Gomez,0.0,0,0.0,0.0,0.0,17,0.0,0,1
7139,Scott Dann,0.8,13,0.3,3.4,13.4,19,20.0,2,0
7140,Ainsley Maitland-Niles,1.3,15,1.6,1.9,17.6,16,0.0,2,1
7141,Kieran Gibbs,-1.1,10,0.6,1.7,16.2,12,0.0,1,0
7143,Stuart Dallas,4.4,29,10.6,11.1,46.0,14,54.0,7,1
7145,Sead Kolasinac,0.4,0,0.0,0.0,0.0,16,0.0,0,1
7146,Arthur Masuaku,0.5,0,0.0,0.0,0.0,6,0.0,0,1
7148,DeAndre Yedlin,0.2,0,0.0,0.0,0.0,10,0.0,0,0
7151,Luke Shaw,2.3,0,0.0,0.0,0.0,15,0.0,0,0
7156,Kean Bryan,0.0,0,0.0,0.0,0.0,13,0.0,0,1
7158,Kurt Zouma,4.9,20,0.4,3.3,19.0,20,14.0,1,0
7159,Mason Holgate,3.9,34,10.8,9.4,50.0,9,33.0,14,0
7162,Ben Davies,0.3,12,0.2,1.8,18.2,11,0.0,1,0
7164,Charlie Taylor,3.7,22,1.0,2.9,28.4,2,0.0,6,0
7166,Cyrus Christie,0.0,0,0.0,0.0,0.0,3,0.0,0,1
7169,Willy Boly,0.5,17,0.5,2.4,23.2,5,0.0,2,1
7173,Matthew Clarke,0.0,0,0.0,0.0,0.0,8,0.0,0,0
7180,João Pedro Cavaco Cancelo,4.3,7,30.5,8.2,18.4,18,33.0,1,1
7184,Chris Basham,0.9,13,2.8,1.6,5.8,13,7.0,1,1
7189,Rúben Gonçalo Silva Nascimento Vinagre,0.0,0,0.0,0.0,0.0,5,0.0,0,1
7191,Ricardo Domingos Barbosa Pereira,0.0,0,0.0,0.0,0.0,7,0.0,0,1
7192,Joe Rodon,1.1,0,0.0,0.0,0.0,11,0.0,0,0
7193,Jack Stephens,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
7195,Matthew Cash,0.0,0,0.0,0.0,0.0,4,0.0,0,1
7202,Emerson Palmieri dos Santos,0.7,0,0.0,0.0,0.0,20,0.0,0,0
7203,Luke Thomas,0.5,0,0.0,0.0,0.0,7,0.0,0,1
7204,Federico Fernández,1.0,12,0.0,1.9,18.8,10,0.0,0,0
7207,James Tarkowski,3.5,24,11.3,4.2,26.2,2,4.0,6,0
7211,Rhys Williams,0.9,14,14.5,3.1,16.8,17,0.0,2,1
7214,Nathaniel Clyne,2.0,0,0.0,0.0,0.0,19,0.0,0,0
7216,Lewis Dunk,2.9,19,0.8,8.5,25.6,8,59.0,6,0
7217,Ahmed El Mohamady,2.7,29,55.7,9.0,19.4,4,15.0,8,1
7218,Ryan Bennett,0.0,0,0.0,0.0,0.0,5,0.0,0,1
7222,Ezri Konsa Ngoyo,4.0,0,0.0,0.0,0.0,4,0.0,0,1
7225,Marcos Alonso,0.5,0,0.0,0.0,0.0,20,0.0,0,0
7231,Jimmy Dunne,-0.5,0,0.0,0.0,0.0,2,0.0,0,0
7234,Gabriel Magalhães,3.7,6,10.2,1.7,7.0,16,0.0,-1,1
7236,Enda Stevens,-0.3,8,3.3,1.8,12.4,13,2.0,1,1
7241,Dan Burn,0.7,0,0.0,0.0,0.0,8,0.0,0,0
7242,Conor Townsend,0.0,0,0.0,0.0,0.0,12,0.0,0,0
7245,Aaron Wan-Bissaka,4.1,10,3.1,2.1,16.0,15,2.0,1,0
7247,Kyle Bartley,0.0,0,0.0,0.0,0.0,12,0.0,0,0
7249,Harry Maguire,3.5,17,1.0,1.9,17.6,15,0.0,1,0
7250,Jake Vokins,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
7252,Eric Bailly,0.5,0,0.0,0.0,0.0,15,0.0,0,0
7258,Ki-Jana Hoever,-0.5,0,0.0,0.0,0.0,5,0.0,0,1
7261,Ezgjan Alioski,4.8,32,34.1,11.1,55.8,14,21.0,8,1
7262,Kayne Ramsay,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
7266,Timothy Fosu-Mensah,0.5,0,0.0,0.0,0.0,15,0.0,0,0
7276,Ciaran Clark,3.8,25,0.3,7.3,55.4,10,17.0,6,0
7277,Benjamin Chilwell,5.3,27,47.8,8.8,38.6,20,2.0,5,0
7280,Rúben Santos Gato Alves Dias,5.1,8,4.8,5.0,9.2,18,36.0,0,1
7281,Wesley Fofana,2.7,20,1.3,6.3,43.8,7,18.0,1,1
7285,Ahmed El-Sayed Hegazy,0.0,0,0.0,0.0,0.0,12,0.0,0,0
7287,Bobby Thomas,-0.5,0,0.0,0.0,0.0,2,0.0,0,0
7294,Ryan Fredericks,0.0,0,0.0,0.0,0.0,6,0.0,0,1
7297,David Luiz Moreira Marinho,0.5,4,0.0,0.5,5.2,16,0.0,1,1
7301,Ryan Inniss,0.0,0,0.0,0.0,0.0,19,0.0,0,0
7306,Phil Jones,0.0,0,0.0,0.0,0.0,15,0.0,0,0
7307,Ryan Sessegnon,0.0,0,0.0,0.0,0.0,11,0.0,0,0
7311,Liam Cooper,2.6,16,0.3,3.9,19.8,14,19.0,1,1
7313,Kortney Hause,2.0,18,0.0,1.3,7.0,4,6.0,6,1
7314,Oliver Casey,0.0,0,0.0,0.0,0.0,14,0.0,0,1
7317,Matthew Lowton,3.7,24,0.4,2.5,24.6,2,0.0,6,0
7324,Héctor Bellerín,0.0,0,0.0,0.0,0.0,16,0.0,0,1
7326,Cédric Soares,0.7,3,0.0,0.0,0.0,16,0.0,1,1
7336,Tosin Adarabioyo,2.3,31,0.7,2.3,11.0,3,11.0,9,1
7338,Jannik Vestergaard,3.7,12,14.3,4.3,19.0,1,10.0,2,0
7339,Martin Kelly,0.0,0,0.0,0.0,0.0,19,0.0,0,0
7350,Frédéric Guilbert,0.5,0,0.0,0.0,0.0,4,0.0,0,1
7353,James Tomkins,0.0,0,0.0,0.0,0.0,19,0.0,0,0
7354,Shkodran Mustafi,0.5,0,0.0,0.0,0.0,16,0.0,0,1
7355,Lucas Digne,0.0,0,0.0,0.0,0.0,9,0.0,0,0
7358,Andrew Robertson,5.9,25,62.7,10.5,36.4,17,6.0,5,1
7367,Ben Godfrey,2.9,17,1.6,0.9,7.8,9,0.0,5,0
7369,Mohammed Salisu,-0.5,0,0.0,0.0,0.0,1,0.0,0,0
7370,Nicolás Otamendi,0.0,0,0.0,0.0,0.0,18,0.0,0,1
7376,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,3,0.0,0,1
7377,Michael Keane,2.9,24,0.0,6.3,30.2,9,33.0,6,0
7383,Aaron Cresswell,3.4,4,6.7,1.1,3.2,6,1.0,2,1
7384,Ryan Bertrand,1.9,5,6.1,1.8,6.4,1,5.0,1,0
7387,Romain Saïss,0.3,13,2.1,2.5,17.0,5,6.0,2,1
7391,Martín Montoya,0.0,0,0.0,0.0,0.0,8,0.0,0,0
7392,Rob Holding,2.7,14,0.2,2.2,18.2,16,4.0,2,1
7394,Jonjoe Kenny,-0.1,3,0.5,0.1,0.0,9,0.0,1,0
7395,Calum Chambers,0.5,0,0.0,0.0,0.0,16,0.0,0,1
7397,Matt Doherty,-0.5,0,0.0,0.0,0.0,11,0.0,0,0
7399,Phil Jagielka,-0.5,2,0.3,0.4,3.2,13,0.0,-1,1
7406,Jonny Evans,0.0,0,0.0,0.0,0.0,7,0.0,0,1
7408,Ola Aina,1.9,27,2.1,1.3,10.8,3,0.0,6,1
7415,Lee Peltier,-0.5,0,0.0,0.0,0.0,2,0.0,0,1
7420,Anthony Driscoll-Glennon,-0.5,0,0.0,0.0,0.0,20,0.0,0,1
7425,Oskar Buur,0.5,0,0.0,0.0,0.0,4,0.0,0,0
7426,Kieran Tierney,2.3,14,55.8,8.1,19.6,7,6.0,0,0
7427,José Diogo Dalot Teixeira,0.0,0,0.0,0.0,0.0,10,0.0,0,1
7428,James Bree,0.0,0,0.0,0.0,0.0,18,0.0,0,0
7429,Branislav Ivanovic,0.5,4,0.1,0.3,3.2,2,0.0,0,1
7431,Max Lowe,0.7,0,0.0,0.0,0.0,3,0.0,0,0
7432,Brandon Williams,0.7,0,0.0,0.0,0.0,10,0.0,0,1
7435,Aymeric Laporte,1.0,0,0.0,0.0,0.0,16,0.0,0,0
